X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
2355.0,82.0,5.0,446.0,162.0,999.0,227.0,231.0,138.0,1396.0,0.8,473.0, FC14, CA26,Carrot
2740.0,81.0,10.0,488.0,-15.0,601.0,233.0,223.0,121.0,379.0,0.21,911.0, FC13, CA30,Berry
2245.0,85.0,10.0,0.0,0.0,391.0,235.0,223.0,119.0,799.0,0.94,-408.0, FC14, CA21,Carrot
2714.0,106.0,7.0,30.0,-2.0,1140.0,232.0,232.0,132.0,573.0,0.7,281.0, FC13, CA22,Melon
2047.0,50.0,8.0,0.0,0.0,949.0,224.0,223.0,134.0,481.0,0.17,-629.0, FC14, CA37,Carrot
2743.0,86.0,18.0,124.0,29.0,360.0,243.0,207.0,87.0,437.0,0.64,784.0, FC11, CA50,Melon
2865.0,130.0,34.0,201.0,119.0,2138.0,251.0,199.0,46.0,636.0,0.42,-411.0, FC13, CA33,Melon
2541.0,283.0,8.0,30.0,0.0,1639.0,199.0,241.0,181.0,1654.0,0.48,-482.0, FC13, CA37,Melon
2368.0,357.0,15.0,255.0,23.0,1452.0,196.0,212.0,153.0,499.0,0.35,-672.0, FC14, CA26,Berry
2249.0,163.0,37.0,212.0,129.0,1074.0,226.0,221.0,92.0,484.0,0.78,742.0, FC14, CA23,Carrot
2402.0,126.0,34.0,256.0,86.0,1110.0,253.0,195.0,40.0,849.0,0.03,-59.0, FC14, CA23,Berry
2519.0,318.0,22.0,30.0,11.0,1505.0,157.0,214.0,194.0,1692.0,0.48,414.0, FC13, CA33,Mango
2225.0,114.0,25.0,153.0,79.0,1381.0,253.0,206.0,65.0,765.0,0.25,178.0, FC14, CA23,Carrot
3119.0,119.0,7.0,162.0,10.0,6660.0,233.0,234.0,133.0,2556.0,0.67,64.0, FC11, CA49,Orange
2743.0,53.39562108012481,33.0,108.0,24.0,150.0,226.0,154.0,0.0,1410.0,0.72,784.0, FC11, CA50,Melon
2325.0,189.0,19.0,309.0,31.0,955.0,217.0,251.0,159.0,510.0,0.64,515.0, FC14, CA23,Carrot
2441.0,302.0,19.0,255.0,115.0,300.0,163.0,227.0,203.0,408.0,0.74,-778.0, FC14, CA30,Berry
2272.0,95.0,18.0,30.0,9.0,1110.0,245.0,211.0,89.0,926.0,0.21,-919.0, FC14, CA26,Carrot
2284.0,34.0,5.0,0.0,0.0,531.0,219.0,228.0,145.0,832.0,0.57,-84.0, FC14, CA24,Carrot
2141.0,46.0,24.0,0.0,0.0,633.0,219.0,180.0,83.0,904.0,0.74,387.0, FC14, CA30,Carrot
2255.0,344.0,40.0,153.0,111.0,1167.0,114.0,149.0,155.0,1482.0,0.56,162.0, FC14, CA30,Berry
2541.0,330.0,11.0,0.0,0.0,1705.0,193.0,226.0,172.0,1473.0,0.89,-123.0, FC13, CA40,Mango
2072.0,234.0,21.0,0.0,0.0,1110.0,180.0,253.0,205.0,376.0,0.47,337.0, FC14, CA37,Carrot
2073.0,119.0,11.0,30.0,-1.0,1276.0,239.0,230.0,120.0,582.0,0.42,184.0, FC14, CA37,Carrot
3237.0,137.62343299151144,8.0,95.0,23.0,2486.0,235.0,229.0,126.0,2823.0,0.47,-330.0, FC11, CA49,Peach
2241.0,124.0,24.0,42.0,16.0,499.0,252.0,215.0,77.0,1806.0,0.29,424.0, FC14, CA23,Carrot
3230.0,98.0,15.0,60.0,-7.0,4658.0,244.0,217.0,99.0,3769.0,0.17,-70.0, FC13, CA42,Apple
2076.0,168.0,8.0,150.0,18.0,711.0,227.0,243.0,150.0,870.0,0.74,919.0, FC14, CA22,Berry
2302.0,33.0,8.0,0.0,0.0,404.0,219.0,222.0,139.0,825.0,0.47,-758.0, FC14, CA24,Carrot
2361.0,330.0,9.0,0.0,0.0,792.0,199.0,229.0,170.0,1552.0,0.29,477.0, FC14, CA25,Carrot
3205.0,138.0,14.0,466.0,89.0,2423.0,241.0,234.0,120.0,2773.0,0.43,470.0, FC13, CA53,Apple
2358.0,116.0,20.0,150.0,67.0,1292.0,250.0,217.0,85.0,947.0,0.43,-328.0, FC14, CA23,Berry
3141.0,124.0,16.0,351.0,70.0,484.0,245.0,227.0,106.0,708.0,0.16,810.0, FC13, CA52,Apple
3214.0,38.0,9.0,247.0,-13.0,509.0,221.0,221.0,135.0,2280.0,0.67,-512.0, FC11, CA42,Apple
2284.0,112.0,29.0,150.0,59.0,509.0,254.0,196.0,47.0,1782.0,0.46,-86.0, FC14, CA23,Carrot
2847.0,320.0,33.0,85.0,39.0,4983.0,120.0,190.0,199.0,4727.0,0.69,947.0, FC11, CA49,Orange
3067.0,32.0,4.0,30.0,-2.0,6679.0,219.0,230.0,147.0,2947.0,0.49,-694.0, FC11, CA40,Orange
2641.0,312.0,26.0,210.0,82.0,1084.0,142.0,211.0,205.0,648.0,0.55,-405.0, FC13, CA53,Mango
2246.0,328.0,3.0,0.0,0.0,376.0,212.0,236.0,162.0,782.0,0.44,594.0, FC14, CA36,Carrot
3212.0,63.0,33.0,540.0,216.0,726.0,228.0,154.0,32.0,1991.0,0.09,431.0, FC11, CA50,Peach
2992.0,355.0,8.0,67.0,0.0,4095.0,207.0,226.0,157.0,589.0,0.33,294.0, FC11, CA49,Apple
2354.0,129.9310557803778,35.0,361.0,64.0,849.0,251.0,195.0,40.0,391.0,0.67,-60.0, FC14, CA26,Carrot
2873.0,130.0,16.0,67.0,16.0,4030.0,244.0,230.0,110.0,6091.0,0.14,-184.0, FC11, CA50,Orange
2807.0,90.0,28.0,162.0,82.0,2048.0,249.0,183.0,43.0,458.0,0.67,-370.0, FC13, CA33,Melon
2891.0,292.0,8.0,0.0,0.0,4875.0,197.0,239.0,182.0,1617.0,0.61,146.0, FC11, CA43,Melon
2860.0,288.0,26.0,618.0,106.0,1980.0,139.0,228.0,224.0,1924.0,0.9,-186.0, FC13, CA33,Melon
2809.0,148.0,22.0,551.0,79.0,2646.0,243.0,232.0,107.0,2005.0,0.4,-873.0, FC13, CA24,Berry
2728.0,245.74948113201944,9.0,258.0,13.0,1194.0,201.0,227.0,165.0,1986.0,0.45,547.0, FC13, CA31,Melon
2061.0,249.26317052066972,36.0,67.0,32.0,408.0,129.0,241.0,232.0,576.0,0.67,461.0, FC14, CA21,Berry
2892.0,163.0,5.0,240.0,1.0,1816.0,225.0,241.0,151.0,1357.0,0.45,-22.0, FC13, CA52,Melon
2420.0,57.0,23.0,201.0,-11.0,805.0,228.0,184.0,76.0,765.0,0.47,573.0, FC14, CA30,Berry
2857.0,276.0,14.0,845.0,167.0,2220.0,181.0,242.0,200.0,1690.0,0.86,-942.0, FC13, CA33,Melon
2622.0,332.0,26.0,108.0,38.0,1207.0,150.0,196.0,180.0,1973.0,0.15,-651.0, FC13, CA33,Mango
2124.0,91.77538510897443,33.0,42.0,24.0,875.0,249.0,207.0,58.0,216.0,0.62,-748.0, FC14, CA23,Carrot
3069.0,252.0,11.0,90.0,12.0,1500.0,195.0,248.0,191.0,1663.0,0.23,-464.0, FC13, CA43,Apple
3008.0,45.0,14.0,277.0,10.0,6371.0,223.0,208.0,116.0,3036.0,0.43,124.0, FC11, CA49,Orange
2714.0,330.0,25.0,270.0,127.0,1209.0,151.0,200.0,183.0,2017.0,0.99,202.0, FC13, CA33,Mango
2709.0,125.0,28.0,67.0,23.0,3224.0,253.0,207.0,61.0,6094.0,0.55,-255.0, FC11, CA50,Melon
2810.0,89.0,11.0,153.0,23.0,658.0,236.0,223.0,117.0,150.0,0.89,704.0, FC11, CA49,Melon
2858.0,177.0,10.0,192.0,29.0,810.0,225.0,246.0,153.0,384.0,0.25,422.0, FC11, CA50,Melon
2645.0,31.0,30.0,90.0,56.0,1120.0,197.0,162.0,84.0,866.0,0.26,917.0, FC13, CA53,Mango
2428.0,290.0,28.0,270.0,148.0,365.0,131.0,223.0,226.0,1790.0,0.36,-484.0, FC14, CA30,Berry
2979.0,87.0,5.0,120.0,25.0,5134.0,227.0,232.0,140.0,2490.0,0.47,54.0, FC11, CA49,Apple
2780.0,135.0,5.0,30.0,1.0,2247.0,228.0,238.0,144.0,1332.0,0.42,812.0, FC13, CA43,Melon
2103.0,25.0,4.0,0.0,0.0,1381.0,218.0,231.0,150.0,853.0,0.25,741.0, FC14, CA21,Carrot
3087.0,17.0,32.0,495.0,216.0,495.0,177.0,158.0,101.0,1852.0,0.65,151.0, FC11, CA50,Apple
2356.0,50.0,7.0,0.0,0.0,525.0,224.0,224.0,135.0,849.0,0.11,117.0, FC14, CA22,Carrot
2255.0,123.0,41.0,228.0,142.0,990.0,250.0,174.0,0.0,402.0,0.13,-611.0, FC14, CA23,Carrot
2649.0,16.0,24.0,0.0,0.0,1273.0,192.0,183.0,119.0,721.0,0.22,169.0, FC13, CA40,Mango
2766.0,132.0,13.0,30.0,3.0,1380.0,241.0,233.0,120.0,1702.0,0.15,-263.0, FC13, CA31,Melon
2340.0,309.0,25.0,192.0,46.0,1101.0,144.0,214.0,207.0,789.0,0.83,-315.0, FC14, CA26,Berry
2830.0,128.0,24.0,190.0,44.0,2174.0,251.0,216.0,78.0,1370.0,0.33,-572.0, FC13, CA33,Melon
2838.0,185.0,12.0,636.0,108.0,2780.0,222.0,248.0,157.0,1874.0,0.6,-607.0, FC13, CA30,Berry
2059.0,340.0,18.0,95.0,56.0,150.0,178.0,210.0,169.0,731.0,0.09,922.0, FC14, CA30,Berry
2327.0,215.0,26.0,459.0,33.0,1253.0,184.0,253.0,192.0,771.0,0.65,568.0, FC14, CA26,Carrot
2515.0,41.0,9.0,162.0,4.0,680.0,221.0,220.0,133.0,5532.0,0.15,46.0, FC11, CA38,Melon
2047.0,229.4118589177598,40.0,228.0,159.0,218.0,89.0,171.0,205.0,42.0,0.04,-449.0, FC14, CA30,Berry
2207.0,121.0,21.0,42.0,14.0,976.0,250.0,218.0,85.0,1315.0,0.01,713.0, FC14, CA23,Carrot
3198.0,23.0,18.0,604.0,180.0,4545.0,207.0,200.0,124.0,2285.0,0.45,130.0, FC11, CA49,Apple
2741.0,64.0,11.0,342.0,67.0,362.0,230.0,217.0,118.0,2363.0,0.09,-871.0, FC11, CA49,Melon
2299.0,34.0,9.0,0.0,0.0,1273.0,219.0,221.0,137.0,1265.0,0.92,-593.0, FC14, CA30,Carrot
2895.0,357.0,13.0,60.0,10.0,4236.0,198.0,215.0,154.0,514.0,0.37,96.0, FC11, CA49,Apple
2435.0,276.29468118369317,20.0,60.0,21.0,362.0,159.0,232.0,211.0,912.0,0.24,-184.0, FC14, CA30,Berry
2549.0,144.81150049650213,10.0,510.0,46.0,1024.0,232.0,242.0,141.0,1358.0,0.83,374.0, FC13, CA22,Berry
2882.0,286.0,17.0,350.0,83.0,938.0,170.0,237.0,206.0,1911.0,0.56,253.0, FC13, CA33,Apple
2343.0,124.0,33.0,182.0,102.0,277.0,253.0,196.0,42.0,1805.0,0.93,-661.0, FC14, CA23,Carrot
3091.0,59.0,13.0,182.0,16.0,4362.0,230.0,211.0,112.0,3300.0,0.31,-607.0, FC11, CA42,Apple
2756.0,330.0,4.0,426.0,77.0,1513.0,210.0,235.0,163.0,1914.0,0.07,511.0, FC13, CA31,Berry
2912.0,98.0,21.0,150.0,-20.0,228.0,249.0,205.0,73.0,1087.0,0.57,-642.0, FC11, CA49,Apple
2706.0,76.0,9.0,30.0,-3.0,2393.0,231.0,224.0,126.0,513.0,0.98,-134.0, FC13, CA51,Melon
2686.0,127.20764886609092,12.0,0.0,0.0,3167.0,200.0,219.0,157.0,6155.0,0.68,-594.0, FC11, CA50,Melon
2665.0,123.64455796759795,27.0,180.0,81.0,1842.0,220.0,244.0,139.0,1345.0,0.34,361.0, FC13, CA24,Berry
2341.0,110.0,14.0,127.0,29.0,1110.0,243.0,224.0,107.0,30.0,0.82,388.0, FC14, CA26,Berry
3279.0,225.0,4.0,120.0,29.0,1398.0,214.0,244.0,167.0,1230.0,0.37,-582.0, FC13, CA41,Apple
2328.0,335.0,20.0,108.0,38.0,382.0,170.0,208.0,175.0,569.0,0.25,-406.0, FC14, CA30,Berry
3075.0,108.0,14.0,30.0,-13.0,2644.0,243.0,223.0,107.0,1931.0,0.97,778.0, FC13, CA51,Apple
2281.0,151.33942892250428,19.0,212.0,93.0,1279.0,249.0,220.0,92.0,1032.0,0.48,-973.0, FC14, CA23,Carrot
2290.0,125.0,29.0,175.0,93.0,811.0,253.0,206.0,59.0,1490.0,0.71,-35.0, FC14, CA23,Carrot
2244.0,307.0,16.0,30.0,-2.0,384.0,175.0,229.0,194.0,841.0,0.08,-232.0, FC14, CA36,Carrot
2737.0,70.0,34.0,95.0,61.0,120.0,234.0,154.0,24.0,1477.0,0.69,-445.0, FC11, CA49,Melon
2741.0,173.0,14.0,90.0,8.0,1012.0,228.0,246.0,147.0,604.0,0.91,919.0, FC13, CA22,Berry
2188.0,132.0,29.0,201.0,101.0,711.0,251.0,211.0,66.0,120.0,0.24,590.0, FC14, CA23,Carrot
2254.0,50.0,19.0,0.0,0.0,395.0,225.0,196.0,97.0,1733.0,0.9,892.0, FC14, CA24,Carrot
2337.0,120.0,35.0,162.0,96.0,319.0,253.0,188.0,30.0,1842.0,0.58,-55.0, FC14, CA23,Carrot
2249.0,57.0,22.0,30.0,14.0,1513.0,229.0,187.0,81.0,902.0,0.42,141.0, FC14, CA30,Berry
3175.0,59.0,18.0,612.0,0.0,4042.0,231.0,200.0,96.0,4184.0,0.23,-776.0, FC11, CA43,Apple
3391.0,148.0,9.0,335.0,191.0,2685.0,232.0,240.0,139.0,579.0,0.58,-709.0, FC13, CA52,Apple
2647.0,167.0,20.0,391.0,88.0,1660.0,232.0,243.0,133.0,2295.0,0.57,384.0, FC13, CA24,Berry
3021.0,221.0,10.0,324.0,39.0,5675.0,208.0,250.0,177.0,1937.0,0.27,-421.0, FC11, CA49,Apple
3122.0,158.0,8.0,67.0,2.0,4200.0,229.0,242.0,146.0,1560.0,0.26,-337.0, FC11, CA42,Apple
2064.0,98.0,5.0,0.0,0.0,937.0,228.0,233.0,138.0,201.0,0.86,-454.0, FC14, CA37,Carrot
2723.0,127.0,16.0,190.0,69.0,1560.0,245.0,228.0,108.0,845.0,0.49,79.0, FC11, CA50,Melon
2418.0,12.0,19.0,488.0,230.0,997.0,197.0,197.0,132.0,1082.0,0.13,-602.0, FC14, CA26,Berry
2861.0,200.52166005669076,12.0,940.0,83.0,2373.0,230.0,245.0,145.0,1530.0,0.2,51.0, FC13, CA37,Melon
2358.0,236.4351984626116,9.0,162.0,49.0,1332.0,202.0,227.0,163.0,350.0,0.23,-336.0, FC14, CA26,Berry
3182.0,131.89790772636405,22.0,85.0,18.0,2557.0,251.0,210.0,75.0,2960.0,0.5,899.0, FC13, CA53,Apple
2316.0,128.0,16.0,210.0,75.0,175.0,245.0,228.0,107.0,1681.0,0.22,-710.0, FC14, CA23,Carrot
2686.0,118.0,19.0,228.0,52.0,2407.0,249.0,219.0,91.0,2312.0,0.3,220.0, FC13, CA24,Berry
2740.0,119.0,10.0,30.0,2.0,503.0,237.0,232.0,125.0,2508.0,0.36,-968.0, FC13, CA37,Melon
2225.0,34.0,37.0,150.0,95.0,1116.0,189.0,136.0,56.0,1544.0,0.59,536.0, FC14, CA30,Berry
2210.0,48.0,22.0,0.0,0.0,800.0,223.0,187.0,88.0,1071.0,0.01,-140.0, FC14, CA30,Carrot
2189.0,123.37967413497633,5.0,0.0,0.0,957.0,230.0,234.0,138.0,1338.0,0.05,-16.0, FC14, CA24,Carrot
3259.0,353.0,17.0,234.0,72.0,1550.0,189.0,208.0,156.0,2704.0,0.57,-227.0, FC11, CA49,Apple
3047.0,113.0,24.0,655.0,242.0,677.0,252.0,208.0,69.0,1681.0,0.05,58.0, FC11, CA50,Apple
3207.0,72.0,3.0,301.0,24.0,5541.0,223.0,233.0,146.0,2244.0,0.4,834.0, FC11, CA42,Apple
2164.0,78.0,26.0,0.0,0.0,1296.0,243.0,183.0,55.0,553.0,0.07,353.0, FC14, CA22,Carrot
3364.0,358.0,6.0,30.0,4.0,2736.0,211.0,229.0,156.0,2281.0,0.66,-983.0, FC11, CA58,Peach
2232.0,169.0,34.0,0.0,0.0,1465.0,223.0,230.0,110.0,892.0,0.43,359.0, FC14, CA21,Carrot
2469.0,91.0,15.0,85.0,28.0,612.0,242.0,215.0,99.0,1290.0,0.3,893.0, FC14, CA25,Berry
2823.0,72.0,26.0,313.0,136.0,323.0,238.0,180.0,57.0,1441.0,0.32,-744.0, FC11, CA50,Melon
2750.0,146.0,12.0,390.0,166.0,1616.0,236.0,238.0,131.0,1126.0,0.36,-881.0, FC13, CA24,Berry
2896.0,276.0,7.0,30.0,5.0,4911.0,201.0,242.0,179.0,1575.0,0.32,-653.0, FC11, CA43,Melon
3204.0,65.0,36.0,540.0,208.0,696.0,227.0,146.0,21.0,1976.0,0.33,940.0, FC11, CA50,Peach
3202.0,42.0,7.0,323.0,-4.0,1953.0,221.0,225.0,139.0,883.0,0.39,-806.0, FC13, CA51,Apple
3215.0,22.0,24.0,153.0,56.0,2250.0,198.0,182.0,111.0,1639.0,0.6,-377.0, FC13, CA44,Apple
2716.0,213.0,29.0,67.0,37.0,1288.0,182.0,252.0,191.0,1601.0,0.34,-546.0, FC13, CA24,Melon
2511.0,169.03280451075153,6.0,162.0,30.0,1071.0,216.0,245.0,166.0,4660.0,0.34,-966.0, FC11, CA38,Orange
2682.0,79.0,8.0,295.0,74.0,484.0,231.0,225.0,126.0,162.0,0.33,-714.0, FC13, CA30,Berry
2045.0,45.0,2.0,30.0,1.0,876.0,220.0,234.0,151.0,571.0,0.37,-629.0, FC14, CA37,Carrot
2267.0,335.0,27.0,212.0,155.0,738.0,149.0,192.0,176.0,234.0,0.3,-129.0, FC14, CA30,Berry
2722.0,223.0,18.0,331.0,115.0,2089.0,195.0,254.0,191.0,2546.0,0.62,-135.0, FC13, CA24,Berry
2852.0,234.0,10.0,899.0,89.0,2280.0,203.0,249.0,183.0,1627.0,0.18,-940.0, FC13, CA37,Melon
2116.0,260.0,25.0,192.0,102.0,258.0,151.0,244.0,226.0,499.0,0.51,228.0, FC14, CA30,Berry
3139.0,182.41491884751653,12.0,510.0,58.0,1343.0,221.0,213.0,124.0,2619.0,0.0,-455.0, FC13, CA52,Apple
2255.0,350.0,41.0,180.0,111.0,1199.0,116.0,138.0,137.0,1423.0,0.93,388.0, FC14, CA30,Berry
2313.0,13.0,4.0,0.0,0.0,1148.0,215.0,231.0,152.0,1396.0,0.29,93.0, FC14, CA30,Carrot
3182.0,49.0,13.0,319.0,7.0,4767.0,225.0,211.0,118.0,1513.0,0.7,-364.0, FC11, CA49,Apple
3095.0,13.0,8.0,95.0,8.0,3684.0,212.0,223.0,148.0,1498.0,0.98,-156.0, FC11, CA49,Apple
2974.0,15.0,7.0,67.0,3.0,2520.0,214.0,225.0,148.0,1986.0,0.19,388.0, FC13, CA42,Apple
2736.0,26.0,12.0,90.0,5.0,1549.0,214.0,213.0,133.0,1290.0,0.24,-912.0, FC13, CA30,Melon
2760.0,79.0,10.0,182.0,30.0,2563.0,234.0,222.0,119.0,2093.0,0.77,699.0, FC13, CA31,Berry
2606.0,165.0,23.0,67.0,22.0,1966.0,233.0,240.0,125.0,1458.0,0.26,756.0, FC13, CA24,Berry
3259.0,121.0,10.0,162.0,0.0,3025.0,237.0,232.0,126.0,693.0,0.63,-645.0, FC11, CA43,Apple
2616.0,140.0,17.0,335.0,81.0,1542.0,243.0,233.0,112.0,2174.0,0.38,337.0, FC13, CA24,Berry
2317.0,1.0,9.0,390.0,98.0,720.0,207.0,223.0,153.0,351.0,0.66,-621.0, FC14, CA26,Berry
3304.0,87.0,16.0,391.0,70.0,3760.0,242.0,212.0,96.0,1608.0,0.31,-762.0, FC11, CA59,Peach
2174.0,127.0,15.0,30.0,-5.0,1600.0,243.0,229.0,111.0,134.0,0.91,-725.0, FC14, CA23,Carrot
2227.0,103.6290154004457,32.0,67.0,33.0,870.0,250.0,206.0,57.0,1421.0,0.04,225.0, FC14, CA23,Carrot
2943.0,67.0,23.0,324.0,143.0,342.0,235.0,188.0,73.0,1368.0,0.14,-395.0, FC11, CA49,Apple
2327.0,317.0,8.0,0.0,0.0,1290.0,198.0,233.0,174.0,182.0,0.67,-157.0, FC14, CA26,Carrot
2879.0,276.9187147689993,24.0,671.0,178.0,2040.0,146.0,228.0,218.0,1869.0,0.48,276.0, FC13, CA33,Melon
2893.0,65.0,9.0,228.0,2.0,1906.0,229.0,222.0,126.0,1452.0,0.11,-99.0, FC13, CA52,Melon
3232.0,62.0,11.0,60.0,0.0,2544.0,230.0,216.0,118.0,1283.0,0.14,854.0, FC11, CA42,Apple
2998.0,68.0,8.0,124.0,23.0,2987.0,228.0,225.0,130.0,6557.0,0.33,113.0, FC11, CA49,Apple
3136.0,329.0,13.0,789.0,-13.0,4228.0,187.0,223.0,175.0,3798.0,0.22,196.0, FC11, CA49,Apple
2032.0,81.0,10.0,0.0,0.0,488.0,234.0,222.0,118.0,618.0,0.07,477.0, FC14, CA37,Carrot
2096.0,338.0,8.0,0.0,0.0,1377.0,204.0,229.0,165.0,872.0,0.48,789.0, FC14, CA37,Carrot
3210.0,100.96322151387861,17.0,90.0,19.0,3583.0,199.0,203.0,138.0,3360.0,0.53,306.0, FC11, CA43,Peach
2673.0,255.0,18.0,180.0,20.0,1298.0,175.0,248.0,209.0,1172.0,0.55,74.0, FC13, CA53,Melon
2166.0,320.0,18.0,0.0,0.0,1020.0,170.0,219.0,188.0,458.0,0.14,-174.0, FC14, CA30,Carrot
2244.0,113.83058893039458,32.0,120.0,47.0,764.0,254.0,195.0,42.0,1528.0,0.08,-820.0, FC14, CA23,Carrot
2897.0,15.0,7.0,175.0,6.0,1878.0,214.0,225.0,148.0,1500.0,1.0,-230.0, FC13, CA52,Melon
2897.0,129.0,21.0,242.0,70.0,1050.0,249.0,222.0,91.0,365.0,0.05,3.0, FC11, CA50,Melon
2711.0,67.0,20.0,201.0,37.0,218.0,236.0,196.0,84.0,2316.0,0.77,891.0, FC11, CA49,Melon
2585.0,169.0,12.0,541.0,115.0,571.0,229.0,245.0,145.0,592.0,1.0,940.0, FC13, CA22,Berry
2105.0,40.0,26.0,0.0,0.0,543.0,211.0,172.0,82.0,815.0,0.03,316.0, FC14, CA30,Carrot
2976.0,348.0,13.0,300.0,41.0,5076.0,194.0,217.0,161.0,1889.0,0.07,176.0, FC11, CA49,Melon
3212.0,258.0,21.0,277.0,73.0,4723.0,167.0,247.0,216.0,3329.0,0.87,-44.0, FC11, CA49,Apple
2955.0,26.0,8.0,124.0,5.0,4592.0,216.0,222.0,142.0,2205.0,0.19,-350.0, FC11, CA43,Melon
2155.0,347.0,9.0,30.0,-3.0,942.0,204.0,226.0,161.0,847.0,0.46,811.0, FC14, CA34,Carrot
2340.0,202.48771014118938,15.0,342.0,83.0,816.0,205.0,253.0,180.0,633.0,0.24,-604.0, FC14, CA26,Berry
2327.0,106.4420167212119,24.0,319.0,140.0,1022.0,252.0,204.0,65.0,1323.0,0.15,-563.0, FC14, CA26,Carrot
2813.0,177.1187935381088,22.0,150.0,44.0,2065.0,251.0,215.0,80.0,1231.0,0.2,-80.0, FC13, CA33,Melon
3081.0,75.0,11.0,780.0,27.0,2468.0,234.0,219.0,116.0,2210.0,0.9,-556.0, FC13, CA52,Apple
2831.0,193.08451479568186,24.0,60.0,23.0,5208.0,145.0,232.0,222.0,4611.0,0.44,-368.0, FC11, CA44,Orange
3244.0,54.0,40.0,255.0,146.0,4039.0,209.0,125.0,0.0,1154.0,0.63,39.0, FC11, CA50,Apple
2749.0,98.0,30.0,124.0,53.0,3316.0,252.0,183.0,36.0,6005.0,0.8,841.0, FC11, CA50,Melon
2125.0,64.0,27.0,543.0,164.0,607.0,233.0,173.0,55.0,342.0,0.31,755.0, FC14, CA25,Berry
2558.0,149.0,12.0,510.0,109.0,531.0,236.0,239.0,131.0,684.0,0.69,366.0, FC13, CA22,Berry
2817.0,135.0,4.0,0.0,0.0,1939.0,226.0,238.0,146.0,2480.0,0.99,636.0, FC13, CA37,Melon
3253.0,76.0,10.0,480.0,257.0,781.0,232.0,222.0,121.0,2073.0,0.5,-172.0, FC11, CA50,Peach
3267.0,124.0,21.0,553.0,40.0,4553.0,250.0,220.0,87.0,2061.0,0.06,-654.0, FC11, CA58,Peach
2250.0,214.6931112766436,12.0,0.0,0.0,1155.0,189.0,231.0,182.0,454.0,0.59,838.0, FC14, CA30,Carrot
2088.0,59.0,1.0,0.0,0.0,350.0,220.0,235.0,152.0,540.0,0.69,-136.0, FC14, CA34,Carrot
2495.0,51.0,7.0,42.0,2.0,752.0,224.0,225.0,137.0,5576.0,0.31,935.0, FC11, CA36,Melon
2883.0,62.0,10.0,365.0,51.0,690.0,229.0,218.0,121.0,1405.0,0.07,-358.0, FC13, CA31,Melon
3401.0,161.0,15.0,361.0,45.0,2881.0,234.0,242.0,135.0,1801.0,0.9,968.0, FC13, CA52,Apple
2365.0,246.0,27.0,201.0,85.0,532.0,156.0,249.0,223.0,1839.0,0.63,883.0, FC14, CA24,Berry
3260.0,77.0,9.0,150.0,-7.0,3682.0,232.0,223.0,122.0,3891.0,0.4,-103.0, FC11, CA58,Peach
2354.0,126.0,22.0,247.0,60.0,1003.0,250.0,219.0,85.0,601.0,0.55,-974.0, FC14, CA26,Carrot
3172.0,30.0,9.0,0.0,0.0,5224.0,218.0,220.0,137.0,1053.0,0.5,961.0, FC11, CA49,Apple
2846.0,203.0,16.0,258.0,89.0,2230.0,210.0,253.0,173.0,644.0,0.9,-387.0, FC13, CA53,Melon
2386.0,76.0,17.0,335.0,161.0,509.0,238.0,207.0,93.0,1813.0,0.02,915.0, FC14, CA26,Carrot
2304.0,86.33031183938246,24.0,234.0,65.0,297.0,252.0,208.0,70.0,834.0,0.02,-623.0, FC14, CA23,Berry
3212.0,122.0,10.0,469.0,96.0,2591.0,238.0,232.0,124.0,2826.0,0.98,652.0, FC13, CA53,Apple
2494.0,45.0,10.0,162.0,21.0,540.0,223.0,218.0,129.0,1429.0,0.54,-860.0, FC14, CA26,Berry
2367.0,112.99859048822061,20.0,182.0,57.0,351.0,237.0,196.0,82.0,636.0,0.41,-339.0, FC14, CA24,Berry
2320.0,229.0,20.0,324.0,207.0,999.0,187.0,254.0,199.0,466.0,0.7,225.0, FC14, CA23,Carrot
3001.0,90.76017481137708,22.0,457.0,256.0,1909.0,243.0,232.0,106.0,812.0,0.32,692.0, FC13, CA33,Melon
2062.0,304.0,7.0,0.0,0.0,876.0,201.0,237.0,175.0,212.0,0.8,-528.0, FC14, CA37,Carrot
2079.0,262.0,2.0,0.0,0.0,1231.0,215.0,239.0,162.0,513.0,0.05,105.0, FC14, CA37,Carrot
3009.0,11.0,14.0,201.0,43.0,120.0,204.0,211.0,142.0,904.0,0.2,83.0, FC11, CA42,Apple
2361.0,129.0,28.0,323.0,67.0,390.0,252.0,210.0,64.0,977.0,0.86,-530.0, FC14, CA23,Berry
2258.0,298.0,21.0,258.0,92.0,1149.0,155.0,227.0,210.0,732.0,0.3,-247.0, FC14, CA26,Berry
3360.0,108.0,18.0,247.0,11.0,2539.0,248.0,215.0,88.0,2505.0,0.94,-784.0, FC11, CA59,Peach
2765.0,75.0,21.0,150.0,77.0,162.0,240.0,197.0,78.0,1324.0,1.0,228.0, FC11, CA49,Melon
2471.0,83.0,24.0,201.0,55.0,836.0,245.0,189.0,60.0,685.0,0.64,-777.0, FC14, CA21,Berry
2754.0,33.0,5.0,30.0,1.0,932.0,219.0,229.0,147.0,2228.0,0.85,-269.0, FC13, CA37,Melon
2287.0,347.0,35.0,268.0,178.0,684.0,134.0,162.0,152.0,180.0,0.38,-716.0, FC14, CA30,Berry
