X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
2837.0,59.0,19.0,277.0,165.0,1254.0,231.0,197.0,91.0,797.0,0.35,391.0,3,33,Melon
2786.0,43.0,10.0,285.0,7.0,324.0,222.0,217.0,129.0,778.0,0.34,-57.0,1,50,Melon
2824.0,115.0,21.0,170.0,58.0,1982.0,251.0,215.0,82.0,1082.0,0.42,427.0,3,33,Melon
2860.0,240.78835382017175,15.0,90.0,16.0,2076.0,190.0,251.0,197.0,1273.0,0.39,-258.0,3,43,Melon
2681.0,99.0,29.0,108.0,49.0,120.0,252.0,187.0,42.0,750.0,0.05,284.0,1,50,Melon
2793.0,51.0,6.0,272.0,5.0,384.0,223.0,227.0,139.0,711.0,0.17,350.0,1,50,Melon
2838.0,231.0,12.0,90.0,24.0,1855.0,200.0,251.0,187.0,1374.0,0.29,-969.0,3,43,Melon
2617.0,173.0,12.0,0.0,0.0,1249.0,227.0,246.0,149.0,845.0,0.55,-23.0,3,22,Melon
2723.0,90.0,4.0,300.0,28.0,170.0,226.0,233.0,143.0,860.0,0.47,-348.0,3,31,Melon
2839.0,129.0,26.0,212.0,53.0,2148.0,252.0,214.0,73.0,1396.0,0.54,-738.0,3,33,Melon
2764.0,87.0,23.0,270.0,132.0,270.0,246.0,196.0,67.0,726.0,0.03,837.0,1,50,Melon
2891.0,274.0,11.0,90.0,7.0,2167.0,190.0,243.0,192.0,1425.0,0.02,-740.0,3,43,Melon
2782.0,84.0,7.0,30.0,7.0,2222.0,230.0,228.0,131.0,1308.0,0.58,-103.0,3,43,Melon
2845.0,112.0,23.0,255.0,81.0,1894.0,252.0,209.0,71.0,1045.0,0.1,144.0,3,33,Melon
2813.0,90.0,29.0,210.0,141.0,1371.0,249.0,181.0,40.0,932.0,0.19,-291.0,3,33,Melon
2877.0,80.0,28.0,306.0,205.0,1233.0,244.0,178.0,45.0,778.0,0.13,540.0,3,33,Melon
2708.0,34.0,5.0,212.0,9.0,67.0,219.0,228.0,145.0,750.0,0.73,179.0,3,37,Melon
2713.0,32.0,8.0,201.0,14.0,127.0,219.0,224.0,141.0,816.0,0.68,-198.0,3,31,Melon
2830.0,128.0,24.0,190.0,44.0,2174.0,251.0,216.0,78.0,1370.0,0.33,-572.0,3,33,Melon
2860.0,223.0,12.0,969.0,83.0,2370.0,204.0,251.0,183.0,1535.0,0.01,-716.0,3,37,Melon
2725.0,331.0,14.0,67.0,12.0,1543.0,186.0,222.0,175.0,1276.0,0.31,-956.0,3,30,Melon
2595.0,2.0,6.0,510.0,34.0,636.0,212.0,229.0,154.0,745.0,0.9,-89.0,3,37,Melon
2879.0,144.0,13.0,319.0,104.0,1905.0,239.0,237.0,125.0,1279.0,0.78,-645.0,3,33,Melon
2801.0,125.0,20.0,108.0,35.0,2047.0,249.0,221.0,91.0,1104.0,0.36,340.0,3,33,Melon
2805.0,347.0,13.0,350.0,87.0,1825.0,196.0,219.0,162.0,994.0,0.25,237.0,3,31,Melon
2810.0,65.0,26.0,313.0,161.0,1187.0,234.0,178.0,61.0,755.0,0.08,394.0,3,33,Melon
2714.0,115.0,12.0,67.0,18.0,1240.0,241.0,227.0,114.0,768.0,0.93,670.0,3,51,Melon
2693.0,100.0,29.0,120.0,62.0,120.0,252.0,187.0,41.0,807.0,0.65,-154.0,1,50,Melon
2908.0,277.0,12.0,0.0,0.0,1945.0,188.0,242.0,194.0,1158.0,0.79,-143.0,3,39,Melon
2881.0,216.0,10.0,1006.0,212.0,2400.0,210.0,250.0,176.0,1519.0,1.0,-241.0,3,33,Melon
2885.0,153.0,18.0,124.0,30.0,350.0,239.0,238.0,122.0,1015.0,0.99,-769.0,3,33,Melon
2699.0,76.0,24.0,108.0,50.0,108.0,241.0,186.0,61.0,966.0,0.57,-628.0,1,50,Melon
2811.0,327.0,20.0,418.0,64.0,1869.0,167.0,213.0,184.0,1018.0,0.88,909.0,3,30,Melon
2638.0,158.0,8.0,90.0,-1.0,1082.0,229.0,242.0,145.0,721.0,0.68,455.0,3,22,Melon
2629.0,191.0,9.0,0.0,0.0,1190.0,220.0,247.0,161.0,782.0,0.8,962.0,3,37,Melon
2882.0,90.0,30.0,335.0,210.0,1283.0,249.0,179.0,37.0,892.0,0.04,-271.0,3,52,Melon
2918.0,182.0,20.0,127.0,17.0,258.0,222.0,248.0,150.0,872.0,0.62,-405.0,3,33,Melon
2771.0,5.0,10.0,361.0,65.0,2928.0,207.0,220.0,150.0,1273.0,0.72,-992.0,3,52,Melon
2862.0,111.0,22.0,417.0,106.0,1716.0,251.0,211.0,77.0,912.0,0.21,661.0,3,33,Melon
2793.0,75.0,11.0,313.0,3.0,360.0,234.0,218.0,115.0,674.0,0.59,446.0,1,50,Melon
2874.0,164.0,17.0,1006.0,95.0,2432.0,233.0,243.0,134.0,1471.0,0.3,147.0,3,33,Melon
2633.0,171.0,10.0,0.0,0.0,1173.0,227.0,245.0,149.0,752.0,0.33,858.0,3,22,Melon
2774.0,76.0,23.0,247.0,125.0,1233.0,241.0,189.0,66.0,812.0,0.81,-119.0,3,33,Melon
2963.0,181.0,26.0,190.0,45.0,297.0,218.0,245.0,143.0,778.0,0.72,-122.0,3,33,Melon
2731.0,26.0,7.0,495.0,32.0,30.0,217.0,225.0,144.0,713.0,0.49,368.0,3,31,Melon
2917.0,18.0,2.0,421.0,245.0,1189.0,217.0,234.0,154.0,806.0,0.07,-56.0,3,52,Melon
2841.0,232.33730530199082,13.0,67.0,3.0,1556.0,186.0,227.0,180.0,1253.0,0.02,-969.0,3,43,Melon
2892.0,143.0,15.0,256.0,79.0,2106.0,240.0,235.0,120.0,1106.0,0.47,704.0,3,52,Melon
2851.0,326.0,15.0,30.0,13.0,1590.0,181.0,221.0,180.0,1237.0,0.42,-862.0,3,43,Melon
2820.0,63.0,21.0,256.0,148.0,1271.0,233.0,191.0,80.0,816.0,0.78,-118.0,3,33,Melon
2710.0,24.0,6.0,272.0,11.0,30.0,217.0,227.0,147.0,716.0,0.96,884.0,3,37,Melon
2782.0,127.0,10.0,60.0,4.0,2239.0,237.0,234.0,126.0,1392.0,0.0,-744.0,3,33,Melon
2889.0,80.0,30.0,351.0,217.0,1295.0,243.0,172.0,37.0,933.0,0.29,-463.0,3,52,Melon
2719.0,128.0,16.0,150.0,45.0,1621.0,244.0,229.0,109.0,874.0,0.55,101.0,1,50,Melon
2745.0,38.0,9.0,553.0,29.0,90.0,221.0,221.0,135.0,755.0,0.92,-75.0,3,31,Melon
2772.0,10.0,10.0,339.0,60.0,2949.0,209.0,220.0,148.0,1245.0,0.26,-181.0,3,52,Melon
2644.0,149.0,16.0,0.0,0.0,1183.0,239.0,237.0,122.0,726.0,0.32,353.0,3,22,Melon
2909.0,75.0,14.0,390.0,237.0,1213.0,236.0,213.0,105.0,807.0,0.17,-114.0,3,52,Melon
2714.0,117.0,20.0,242.0,93.0,1470.0,250.0,217.0,85.0,779.0,0.51,681.0,1,50,Melon
2723.0,127.0,16.0,190.0,69.0,1560.0,245.0,228.0,108.0,845.0,0.49,79.0,1,50,Melon
2824.0,242.0,16.0,60.0,17.0,1842.0,188.0,251.0,199.0,1315.0,0.34,-988.0,3,43,Melon
2765.0,3.0,14.0,361.0,70.0,2885.0,200.0,213.0,149.0,1295.0,0.02,-539.0,3,52,Melon
2632.0,13.0,4.0,270.0,-7.0,937.0,215.0,231.0,152.0,750.0,0.15,-221.0,3,37,Melon
2707.0,28.0,5.0,240.0,8.0,30.0,218.0,230.0,148.0,708.0,0.44,923.0,3,37,Melon
2886.0,274.0,14.0,0.0,0.0,2026.0,183.0,243.0,199.0,1072.0,0.99,753.0,3,39,Melon
2717.0,108.0,16.0,201.0,79.0,1500.0,246.0,220.0,98.0,794.0,0.13,816.0,1,50,Melon
2927.0,153.2733146630511,11.0,270.0,72.0,558.0,234.0,240.0,135.0,997.0,0.52,-853.0,3,52,Melon
2836.0,273.0,9.0,67.0,-7.0,1981.0,196.0,243.0,186.0,1214.0,0.98,-468.0,3,53,Melon
2886.0,215.0,11.0,1036.0,217.0,2430.0,209.0,251.0,176.0,1489.0,0.54,-166.0,3,54,Melon
2748.0,107.0,24.0,228.0,116.0,240.0,252.0,203.0,64.0,679.0,0.57,151.0,1,50,Melon
2768.0,184.0,21.0,210.0,50.0,540.0,219.0,249.0,153.0,659.0,0.42,164.0,1,50,Melon
2841.0,103.19848223987512,21.0,342.0,169.0,1187.0,208.0,190.0,111.0,731.0,0.62,940.0,3,33,Melon
2746.0,358.0,18.0,150.0,40.0,1631.0,189.0,204.0,150.0,1198.0,0.42,-841.0,3,30,Melon
2663.0,273.0,15.0,30.0,1.0,1544.0,178.0,243.0,203.0,812.0,0.02,626.0,3,53,Melon
2615.0,107.0,16.0,457.0,-24.0,708.0,246.0,219.0,98.0,649.0,0.89,148.0,3,22,Melon
2827.0,157.0,25.0,120.0,79.0,1924.0,238.0,234.0,110.0,1008.0,0.75,84.0,3,33,Melon
2824.0,1.0,12.0,402.0,91.0,1879.0,202.0,216.0,151.0,949.0,0.62,805.0,3,31,Melon
2696.0,79.88870539499311,8.0,85.0,5.0,120.0,225.0,223.0,132.0,870.0,0.99,-530.0,3,31,Melon
2610.0,110.0,14.0,510.0,33.0,649.0,243.0,224.0,107.0,618.0,0.47,666.0,3,22,Melon
2636.0,145.0,15.0,30.0,-12.0,1199.0,239.0,237.0,123.0,755.0,0.32,-34.0,3,22,Melon
2722.0,58.0,4.0,283.0,23.0,150.0,223.0,230.0,143.0,834.0,0.09,-485.0,3,31,Melon
2873.0,152.0,14.0,85.0,18.0,283.0,236.0,240.0,131.0,1050.0,0.75,-934.0,3,53,Melon
2795.0,176.0,24.0,268.0,42.0,601.0,224.0,244.0,138.0,624.0,0.33,614.0,1,50,Melon
2887.0,194.0,11.0,1075.0,109.0,2460.0,219.0,249.0,163.0,1451.0,0.13,840.0,3,54,Melon
2756.0,4.0,16.0,339.0,65.0,2864.0,197.0,207.0,145.0,1289.0,0.19,-574.0,3,52,Melon
2631.0,352.0,2.0,210.0,-8.0,984.0,216.0,236.0,157.0,735.0,0.48,-182.0,3,37,Melon
2765.0,231.0,18.0,175.0,39.0,1894.0,189.0,253.0,198.0,932.0,0.42,645.0,3,53,Melon
2789.0,336.0,20.0,256.0,67.0,1731.0,172.0,209.0,174.0,1091.0,0.14,-584.0,3,31,Melon
2702.0,281.0,10.0,0.0,0.0,1510.0,192.0,241.0,189.0,1041.0,0.26,-653.0,3,43,Melon
2798.0,112.0,18.0,134.0,34.0,2018.0,248.0,219.0,93.0,997.0,0.12,595.0,3,33,Melon
2807.0,148.0,11.0,67.0,10.0,2321.0,234.0,239.0,135.0,1199.0,0.52,431.0,3,33,Melon
2716.0,117.0,15.0,175.0,62.0,1500.0,245.0,225.0,105.0,789.0,0.99,976.0,1,50,Melon
2742.0,134.40521220170126,21.0,216.0,36.0,514.0,238.0,238.0,120.0,607.0,0.05,506.0,1,50,Melon
2877.0,344.0,14.0,400.0,205.0,1138.0,192.0,218.0,164.0,685.0,0.61,545.0,3,52,Melon
2641.0,141.0,13.0,162.0,1.0,999.0,238.0,236.0,125.0,666.0,0.28,994.0,3,22,Melon
2739.0,131.0,14.0,242.0,75.0,1620.0,242.0,232.0,116.0,908.0,0.82,-276.0,1,50,Melon
2807.0,107.0,29.0,180.0,135.0,1366.0,254.0,191.0,43.0,912.0,0.25,-507.0,3,33,Melon
2656.0,156.0,14.0,0.0,0.0,1188.0,235.0,241.0,133.0,700.0,0.19,904.0,3,22,Melon
2743.0,9.0,6.0,418.0,105.0,2631.0,214.0,228.0,152.0,1445.0,0.75,37.0,3,52,Melon
2799.0,83.0,10.0,60.0,3.0,2308.0,234.0,223.0,120.0,1298.0,0.38,-288.0,3,33,Melon
2640.0,145.0,11.0,124.0,0.0,1040.0,236.0,238.0,132.0,693.0,0.7,-61.0,3,22,Melon
2795.0,111.0,17.0,108.0,31.0,2040.0,247.0,220.0,96.0,1019.0,0.46,154.0,3,33,Melon
2898.0,156.0,12.0,268.0,79.0,2089.0,234.0,241.0,136.0,1027.0,0.47,397.0,3,52,Melon
2751.0,136.0,14.0,277.0,77.0,1680.0,241.0,234.0,119.0,967.0,0.21,-420.0,1,50,Melon
2751.0,247.0,17.0,42.0,-5.0,1681.0,183.0,251.0,204.0,1142.0,0.46,-774.0,3,43,Melon
2654.0,273.0,16.0,30.0,1.0,1504.0,175.0,243.0,206.0,841.0,0.4,-167.0,3,53,Melon
2872.0,177.0,16.0,1015.0,94.0,2431.0,226.0,247.0,148.0,1473.0,0.05,-749.0,3,33,Melon
2830.0,149.0,20.0,150.0,82.0,1952.0,242.0,234.0,112.0,966.0,0.42,909.0,3,33,Melon
2649.0,94.0,26.0,67.0,-29.0,120.0,250.0,190.0,51.0,661.0,0.02,968.0,1,50,Melon
2696.0,92.0,11.0,0.0,0.0,1307.0,238.0,222.0,114.0,708.0,0.93,855.0,3,51,Melon
2748.0,348.0,7.0,443.0,101.0,2673.0,207.0,229.0,160.0,1451.0,0.66,509.0,3,52,Melon
2829.0,14.0,11.0,430.0,94.0,1907.0,210.0,217.0,144.0,924.0,0.09,199.0,3,31,Melon
2794.0,100.0,16.0,342.0,162.0,360.0,245.0,216.0,96.0,600.0,0.26,340.0,1,50,Melon
2750.0,87.0,25.0,240.0,118.0,240.0,247.0,191.0,58.0,768.0,0.0,-440.0,1,50,Melon
2832.0,144.0,17.0,124.0,29.0,2242.0,241.0,235.0,117.0,1167.0,0.17,-42.0,3,33,Melon
2774.0,164.0,37.0,60.0,26.0,1988.0,225.0,223.0,95.0,999.0,0.18,9.0,3,33,Melon
2778.0,166.0,21.0,240.0,72.0,570.0,233.0,242.0,129.0,579.0,0.32,448.0,1,50,Melon
2828.0,14.0,9.0,443.0,95.0,1919.0,212.0,222.0,147.0,907.0,0.27,345.0,3,31,Melon
2685.0,128.0,23.0,95.0,31.0,1440.0,251.0,218.0,81.0,722.0,0.98,241.0,1,50,Melon
2820.0,325.0,20.0,446.0,71.0,1897.0,165.0,213.0,186.0,997.0,0.35,-220.0,3,30,Melon
2752.0,345.0,8.0,457.0,101.0,2694.0,204.0,227.0,162.0,1455.0,0.8,570.0,3,52,Melon
2889.0,297.0,15.0,90.0,25.0,2026.0,176.0,234.0,197.0,983.0,0.56,700.0,3,53,Melon
2801.0,15.0,15.0,371.0,52.0,1822.0,206.0,209.0,138.0,1082.0,0.18,-608.0,3,30,Melon
2746.0,149.0,18.0,268.0,92.0,1620.0,240.0,236.0,119.0,912.0,0.69,-417.0,1,50,Melon
2806.0,63.0,7.0,283.0,10.0,420.0,226.0,226.0,134.0,592.0,0.63,885.0,1,50,Melon
2787.0,109.0,16.0,95.0,23.0,2060.0,246.0,220.0,98.0,999.0,0.56,115.0,3,33,Melon
2838.0,108.0,18.0,424.0,88.0,1679.0,247.0,217.0,92.0,780.0,0.51,711.0,3,33,Melon
2741.0,166.0,20.0,153.0,35.0,480.0,232.0,242.0,132.0,655.0,0.84,-187.0,1,50,Melon
2803.0,58.0,4.0,228.0,7.0,450.0,223.0,230.0,143.0,631.0,0.92,-84.0,1,50,Melon
2630.0,266.0,22.0,85.0,25.0,1316.0,157.0,243.0,221.0,1050.0,0.08,-946.0,3,43,Melon
2798.0,274.0,19.0,60.0,26.0,1873.0,167.0,242.0,212.0,1148.0,0.48,-677.0,3,43,Melon
2766.0,229.0,11.0,150.0,30.0,1936.0,204.0,250.0,182.0,924.0,0.09,84.0,3,51,Melon
2751.0,103.0,22.0,240.0,119.0,270.0,250.0,206.0,73.0,595.0,0.74,934.0,1,50,Melon
2676.0,81.95080912486108,24.0,67.0,22.0,1440.0,251.0,217.0,79.0,713.0,0.63,933.0,1,50,Melon
2748.0,47.192573203482205,8.0,576.0,29.0,120.0,220.0,221.0,137.0,785.0,0.97,-519.0,3,31,Melon
2792.0,104.0,18.0,335.0,160.0,360.0,248.0,214.0,88.0,576.0,0.52,842.0,1,50,Melon
2751.0,234.0,17.0,134.0,25.0,1891.0,189.0,253.0,198.0,890.0,0.07,937.0,3,51,Melon
2837.0,112.0,8.0,272.0,16.0,3649.0,235.0,231.0,128.0,6221.0,0.27,-155.0,1,32,Orange
2562.0,200.25954983561343,3.0,0.0,0.0,1116.0,221.0,233.0,148.0,5091.0,0.72,-643.0,1,36,Orange
2916.0,105.0,13.0,268.0,89.0,5618.0,242.0,223.0,108.0,4417.0,0.94,-272.0,1,49,Orange
3073.0,173.0,12.0,108.0,-3.0,6836.0,227.0,246.0,149.0,2735.0,0.33,154.0,1,49,Orange
2499.0,42.0,13.0,497.0,-7.0,953.0,222.0,212.0,123.0,3950.0,0.63,812.0,1,38,Orange
2613.0,86.73221931952732,5.0,216.0,34.0,1519.0,220.0,229.0,146.0,4818.0,0.71,636.0,1,32,Orange
2640.0,80.0,8.0,180.0,-2.0,1092.0,231.0,225.0,127.0,5866.0,0.89,380.0,1,49,Orange
2716.0,1.0,10.0,234.0,27.0,2100.0,206.0,222.0,153.0,5581.0,0.93,229.0,1,32,Orange
2893.0,114.0,16.0,108.0,30.0,5066.0,245.0,223.0,102.0,4340.0,0.69,588.0,1,49,Orange
2824.0,135.0,5.0,218.0,6.0,3583.0,227.0,238.0,144.0,6316.0,0.49,507.0,1,40,Orange
2586.0,76.0,4.0,190.0,30.0,1290.0,225.0,232.0,143.0,4875.0,0.48,-560.0,1,38,Orange
2890.0,299.0,23.0,180.0,79.0,5104.0,150.0,224.0,212.0,4734.0,0.7,454.0,1,44,Orange
2755.0,320.0,4.0,30.0,-1.0,2890.0,209.0,236.0,165.0,5468.0,0.96,876.0,1,32,Orange
3083.0,257.0,4.0,510.0,-25.0,6363.0,209.0,242.0,171.0,2873.0,0.76,842.0,1,49,Orange
2537.0,42.0,7.0,210.0,17.0,1132.0,222.0,224.0,137.0,4919.0,0.86,830.0,1,38,Orange
2591.0,42.0,12.0,350.0,22.0,1398.0,222.0,213.0,125.0,4224.0,0.85,-275.0,1,49,Orange
2569.0,102.0,7.0,228.0,18.0,1266.0,232.0,231.0,132.0,4844.0,0.4,-939.0,1,38,Orange
2678.0,128.0,5.0,95.0,23.0,1660.0,229.0,236.0,141.0,6546.0,0.03,-713.0,1,32,Orange
2570.0,346.0,2.0,0.0,0.0,331.0,215.0,235.0,158.0,5745.0,0.09,-878.0,1,49,Orange
3057.0,124.0,12.0,150.0,53.0,6508.0,240.0,231.0,118.0,3211.0,0.91,114.0,1,49,Orange
2837.0,66.0,9.0,201.0,23.0,3655.0,229.0,221.0,124.0,6341.0,0.75,-997.0,1,40,Orange
2785.0,155.0,18.0,242.0,118.0,3090.0,238.0,238.0,122.0,6211.0,0.45,18.0,1,50,Orange
2998.0,45.0,8.0,351.0,16.0,5842.0,223.0,222.0,134.0,3721.0,0.58,-345.0,1,49,Orange
2752.0,332.0,6.0,342.0,24.0,2372.0,207.0,233.0,165.0,6131.0,0.16,-760.0,1,32,Orange
2795.0,18.0,3.0,218.0,17.0,3042.0,217.0,233.0,153.0,6073.0,0.66,-468.0,1,32,Orange
3142.0,220.0,11.0,424.0,69.0,6216.0,207.0,251.0,179.0,1989.0,0.28,-900.0,1,49,Orange
2880.0,209.0,17.0,216.0,30.0,4986.0,206.0,253.0,179.0,4323.0,0.79,747.0,1,50,Orange
2893.0,83.0,6.0,551.0,101.0,4011.0,229.0,230.0,135.0,5755.0,0.24,-629.0,1,32,Orange
2955.0,288.0,21.0,247.0,128.0,5224.0,156.0,233.0,215.0,4968.0,0.17,-57.0,1,44,Orange
2555.0,58.0,14.0,285.0,19.0,1231.0,230.0,209.0,109.0,4159.0,0.1,488.0,1,38,Orange
2788.0,13.0,16.0,30.0,8.0,4126.0,203.0,206.0,137.0,5396.0,0.15,-620.0,1,49,Orange
2860.0,276.0,33.0,60.0,33.0,5292.0,115.0,226.0,240.0,4759.0,0.67,-756.0,1,44,Orange
2939.0,56.0,18.0,95.0,20.0,5563.0,229.0,200.0,98.0,4224.0,0.38,740.0,1,44,Orange
2893.0,21.0,6.0,295.0,36.0,4106.0,216.0,227.0,148.0,5865.0,0.1,-481.0,1,32,Orange
2658.0,357.0,20.0,300.0,54.0,1597.0,184.0,199.0,149.0,4286.0,0.32,-314.0,1,49,Orange
2843.0,166.0,12.0,242.0,53.0,4434.0,230.0,244.0,144.0,4956.0,0.47,545.0,1,50,Orange
2840.0,153.0,26.0,134.0,42.0,4613.0,241.0,231.0,102.0,4833.0,0.05,653.0,1,50,Orange
3109.0,211.0,17.0,424.0,55.0,6089.0,204.0,254.0,181.0,2017.0,0.73,253.0,1,49,Orange
2847.0,2.0,6.0,175.0,10.0,3757.0,212.0,229.0,154.0,6194.0,0.07,595.0,1,40,Orange
3070.0,140.03405991615062,11.0,30.0,-6.0,6890.0,204.0,220.0,153.0,2858.0,0.4,-194.0,1,49,Orange
2536.0,50.31725373084068,5.0,242.0,16.0,1242.0,219.0,228.0,146.0,4201.0,0.86,821.0,1,38,Orange
2723.0,99.0,6.0,301.0,34.0,2109.0,230.0,232.0,136.0,5793.0,0.12,-795.0,1,32,Orange
2818.0,332.0,26.0,30.0,17.0,4526.0,151.0,197.0,181.0,4978.0,0.43,-808.0,1,49,Orange
2518.0,107.0,5.0,360.0,39.0,553.0,229.0,234.0,139.0,3522.0,0.68,545.0,1,38,Orange
3119.0,119.0,7.0,162.0,10.0,6660.0,233.0,234.0,133.0,2556.0,0.67,64.0,1,49,Orange
2847.0,320.0,33.0,85.0,39.0,4983.0,120.0,190.0,199.0,4727.0,0.69,947.0,1,49,Orange
3067.0,32.0,4.0,30.0,-2.0,6679.0,219.0,230.0,147.0,2947.0,0.49,-694.0,1,40,Orange
2873.0,130.0,16.0,67.0,16.0,4030.0,244.0,230.0,110.0,6091.0,0.14,-184.0,1,50,Orange
3008.0,45.0,14.0,277.0,10.0,6371.0,223.0,208.0,116.0,3036.0,0.43,124.0,1,49,Orange
2511.0,169.03280451075153,6.0,162.0,30.0,1071.0,216.0,245.0,166.0,4660.0,0.34,-966.0,1,38,Orange
2831.0,193.08451479568186,24.0,60.0,23.0,5208.0,145.0,232.0,222.0,4611.0,0.44,-368.0,1,44,Orange
2864.0,118.0,18.0,201.0,74.0,4567.0,248.0,221.0,93.0,4849.0,0.23,-742.0,1,50,Orange
2804.0,72.0,5.0,543.0,61.0,3115.0,225.0,231.0,141.0,6471.0,0.43,-985.0,1,32,Orange
2537.0,7.0,12.0,0.0,0.0,1583.0,205.0,216.0,148.0,4509.0,0.48,546.0,1,36,Orange
2998.0,102.0,12.0,384.0,158.0,6026.0,239.0,225.0,114.0,4121.0,0.8,-849.0,1,49,Orange
2628.0,30.0,10.0,240.0,19.0,960.0,217.0,218.0,136.0,5645.0,0.75,-405.0,1,49,Orange
2880.0,86.0,12.0,30.0,3.0,4369.0,237.0,221.0,113.0,5906.0,0.28,474.0,1,50,Orange
2567.0,34.0,9.0,190.0,16.0,1136.0,219.0,221.0,138.0,4924.0,0.27,-423.0,1,38,Orange
2909.0,57.0,16.0,134.0,23.0,5502.0,229.0,203.0,102.0,4084.0,0.18,-1.0,1,49,Orange
2952.0,188.7686067443048,11.0,42.0,7.0,5845.0,239.0,226.0,116.0,3509.0,0.44,685.0,1,49,Orange
2687.0,20.0,11.0,150.0,39.0,1986.0,212.0,217.0,140.0,4936.0,0.36,462.0,1,32,Orange
2622.0,95.0,12.0,484.0,39.0,1329.0,239.0,222.0,112.0,4086.0,0.91,-732.0,1,49,Orange
2791.0,63.0,10.0,418.0,48.0,2942.0,229.0,221.0,124.0,6606.0,0.53,-727.0,1,32,Orange
2929.0,105.89042603839255,12.0,0.0,0.0,5757.0,201.0,219.0,155.0,4017.0,0.72,629.0,1,44,Orange
2886.0,151.0,11.0,371.0,26.0,5253.0,234.0,240.0,136.0,4051.0,0.87,-655.0,1,50,Orange
2775.0,344.0,13.0,42.0,7.0,2854.0,194.0,219.0,164.0,6177.0,0.95,304.0,1,49,Orange
2818.0,119.0,19.0,30.0,10.0,5213.0,248.0,220.0,92.0,4497.0,0.0,64.0,1,49,Orange
2745.0,306.0,11.0,67.0,24.0,2416.0,190.0,234.0,184.0,6428.0,0.81,-835.0,1,49,Orange
2606.0,112.0,11.0,30.0,4.0,1584.0,239.0,228.0,119.0,5106.0,0.58,890.0,1,36,Orange
3008.0,196.0,15.0,228.0,20.0,5535.0,215.0,251.0,166.0,1924.0,0.72,-667.0,1,43,Orange
3067.0,164.0,11.0,85.0,7.0,6811.0,230.0,243.0,144.0,2774.0,0.31,-198.0,1,49,Orange
2684.0,84.0,12.0,150.0,2.0,1677.0,237.0,220.0,113.0,5693.0,0.79,293.0,1,49,Orange
2644.0,125.0,20.0,67.0,25.0,1719.0,249.0,221.0,90.0,5168.0,0.72,-435.0,1,49,Orange
2514.0,102.0,6.0,272.0,-5.0,1082.0,230.0,233.0,137.0,4811.0,0.05,713.0,1,38,Orange
2676.0,42.0,11.0,150.0,-5.0,1634.0,222.0,216.0,128.0,5655.0,0.0,-985.0,1,49,Orange
2705.0,90.0,8.0,134.0,22.0,2023.0,232.0,228.0,129.0,6615.0,0.89,-941.0,1,32,Orange
2801.0,18.0,7.0,560.0,58.0,3084.0,215.0,226.0,148.0,6457.0,0.69,-31.0,1,32,Orange
2767.0,307.0,12.0,30.0,8.0,2796.0,187.0,233.0,186.0,6192.0,0.29,943.0,1,49,Orange
2567.0,333.0,1.0,0.0,0.0,1266.0,216.0,237.0,158.0,5079.0,0.4,-948.0,1,36,Orange
2962.0,148.0,16.0,323.0,23.0,5916.0,240.0,236.0,120.0,3395.0,0.86,-749.0,1,49,Orange
2982.0,53.0,14.0,240.0,63.0,5756.0,227.0,209.0,112.0,3880.0,0.85,784.0,1,49,Orange
2579.0,132.0,6.0,300.0,-15.0,67.0,230.0,237.0,140.0,6031.0,0.36,-426.0,1,49,Orange
2728.0,135.0,3.0,242.0,32.0,2250.0,224.0,238.0,150.0,5515.0,0.53,-906.0,1,32,Orange
2562.0,354.0,12.0,67.0,9.0,1057.0,200.0,218.0,156.0,5031.0,0.62,-496.0,1,50,Orange
2751.0,88.0,5.0,400.0,30.0,2322.0,228.0,231.0,137.0,6088.0,0.79,-257.0,1,32,Orange
3077.0,129.0,3.0,618.0,43.0,6296.0,225.0,237.0,147.0,3261.0,0.23,-38.0,1,49,Orange
2740.0,54.0,6.0,218.0,42.0,2287.0,224.0,227.0,138.0,6686.0,0.69,-988.0,1,32,Orange
2742.0,134.0,22.0,150.0,69.0,3215.0,248.0,224.0,92.0,6091.0,0.9,483.0,1,50,Orange
2574.0,170.0,5.0,170.0,23.0,1180.0,224.0,242.0,153.0,4910.0,0.85,446.0,1,38,Orange
2746.0,143.0,16.0,67.0,22.0,2440.0,241.0,235.0,119.0,6597.0,0.8,-164.0,1,32,Orange
2490.0,79.0,9.0,240.0,13.0,878.0,232.0,224.0,124.0,4184.0,0.11,-428.0,1,38,Orange
2827.0,160.0,28.0,134.0,65.0,3948.0,235.0,233.0,108.0,5474.0,0.41,811.0,1,50,Orange
2850.0,6.0,9.0,0.0,0.0,4858.0,210.0,223.0,151.0,4548.0,0.14,-677.0,1,36,Orange
2529.0,326.0,5.0,30.0,14.0,1062.0,207.0,234.0,166.0,5047.0,0.66,70.0,1,36,Orange
3119.0,200.0,20.0,60.0,0.0,6297.0,208.0,253.0,172.0,2377.0,0.21,-626.0,1,49,Orange
2978.0,71.0,10.0,426.0,85.0,5742.0,231.0,221.0,121.0,3792.0,0.34,-998.0,1,49,Orange
2811.0,135.0,1.0,212.0,30.0,3670.0,220.0,238.0,154.0,5643.0,0.12,799.0,1,32,Orange
2804.0,139.0,9.0,268.0,65.0,3180.0,234.0,238.0,135.0,6121.0,0.17,-625.0,1,32,Orange
